group,split,cluster,slot,value
LOAD_ALL,train,4,13,0.047243183571517154
LOAD_ALL,train,4,14,0.14409796963762608
LOAD_ALL,train,4,15,0.15973869907909424
LOAD_ALL,train,4,16,0.17700173580202944
LOAD_ALL,train,4,17,0.16341122862953916
LOAD_ALL,train,4,18,0.1466865670232682
LOAD_ALL,train,4,19,0.12442382701862845
LOAD_ALL,train,4,20,0.1226264222247398
LOAD_ALL,train,4,21,0.11887094642346545
LOAD_ALL,train,4,22,0.10586146762263905
LOAD_ALL,train,4,23,0.10969258411064524
LOAD_ALL,train,4,24,0.10690493820167124
LOAD_ALL,train,4,25,0.09392007353218847
LOAD_ALL,train,4,26,0.08728265384843632
LOAD_ALL,train,4,27,0.07904548421728409
LOAD_ALL,train,4,28,0.0816455794368826
LOAD_ALL,train,4,29,0.08692729997140712
LOAD_ALL,train,4,30,0.0782450191787916
LOAD_ALL,train,4,31,0.07768189505883111
LOAD_ALL,train,4,32,0.07950475693376702
LOAD_ALL,train,4,33,0.07745770415567453
LOAD_ALL,train,4,34,0.07688695977039393
LOAD_ALL,train,4,35,0.08357772131138691
LOAD_ALL,train,4,36,0.09465947529415569
LOAD_ALL,train,4,37,0.1064708191043423
LOAD_ALL,train,4,38,0.14349866611638915
LOAD_ALL,train,4,39,0.19815184963395743
LOAD_ALL,train,4,40,0.19497891951381355
LOAD_ALL,train,4,41,0.20874014086026726
LOAD_ALL,train,4,42,0.237915166778161
LOAD_ALL,train,4,43,0.23661962332961092
LOAD_ALL,train,4,44,0.22009779790067296
LOAD_ALL,train,4,45,0.17366384042490055
LOAD_ALL,train,4,46,0.1155216375073505
LOAD_ALL,train,4,47,0.07205766720075957
LOAD_ALL,train,5,0,0.2882643891996081
LOAD_ALL,train,5,1,0.2715855274591588
LOAD_ALL,train,5,2,0.24316335276645493
LOAD_ALL,train,5,3,0.23295306427149484
LOAD_ALL,train,5,4,0.22974704355863115
LOAD_ALL,train,5,5,0.2123278371567605
LOAD_ALL,train,5,6,0.19906680530540014
LOAD_ALL,train,5,7,0.19001480195595152
LOAD_ALL,train,5,8,0.1849365658672228
LOAD_ALL,train,5,9,0.18469463930230348
LOAD_ALL,train,5,10,0.18206233015767684
LOAD_ALL,train,5,11,0.1771085134451922
LOAD_ALL,train,5,12,0.17934855594527122
LOAD_ALL,train,5,13,0.1976500537175719
LOAD_ALL,train,5,14,0.19077884554618127
LOAD_ALL,train,5,15,0.20974465391664293
LOAD_ALL,train,5,16,0.23012227659809767
LOAD_ALL,train,5,17,0.21424029133883146
LOAD_ALL,train,5,18,0.23333496263468884
LOAD_ALL,train,5,19,0.2350501726071981
LOAD_ALL,train,5,20,0.22647906002148702
LOAD_ALL,train,5,21,0.2188494861282269
LOAD_ALL,train,5,22,0.20935707768508857
LOAD_ALL,train,5,23,0.18746593278983784
LOAD_ALL,train,5,24,0.1863565266849938
LOAD_ALL,train,5,25,0.214938175419471
LOAD_ALL,train,5,26,0.23779208929756365
LOAD_ALL,train,5,27,0.24358499620817137
LOAD_ALL,train,5,28,0.2272201452744336
LOAD_ALL,train,5,29,0.22782570227825702
LOAD_ALL,train,5,30,0.20849971956267568
LOAD_ALL,train,5,31,0.20033198249439121
LOAD_ALL,train,5,32,0.19502910030966597
LOAD_ALL,train,5,33,0.201696892675451
LOAD_ALL,train,5,34,0.18473315006161717
LOAD_ALL,train,5,35,0.19183764456346566
LOAD_ALL,train,5,36,0.24906562035895977
LOAD_ALL,train,5,37,0.2503581994343856
LOAD_ALL,train,5,38,0.3151991475297816
LOAD_ALL,train,5,39,0.33110044988466514
LOAD_ALL,train,5,40,0.27893268911745184
LOAD_ALL,train,5,41,0.29535654050936894
LOAD_ALL,train,5,42,0.32236122302271936
LOAD_ALL,train,5,43,0.29218434014282557
LOAD_ALL,train,5,44,0.2396082665813505
LOAD_ALL,train,5,45,0.18018567123266024
LOAD_ALL,train,5,46,0.13837853904003536
LOAD_ALL,train,5,47,0.12111905354377979
